"","sample_id","sample_type","gene_set","gsva_score"
"2518","TCGA.HC.A8CY.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.134269485642152
"2519","TCGA.HC.A8CY.01A.11R.A36G.07","Tumour","Liver Genes",0.0584024351711581
"2520","TCGA.HC.A8CY.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.0432019480857138
"2521","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","Full Gene List",-0.144993453953378
"2522","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.198563833764342
"2523","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.132355569875295
"2524","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.175747804194589
"2525","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","Liver Genes",0.143169079124889
"2526","TCGA.J4.AAU2.01A.11R.A41O.07","Tumour","Easophagus Genes",0.0611085537036349
"2527","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","Full Gene List",0.00142156737389026
"2528","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.233537455633591
"2529","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.219343065202256
"2530","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.312529106542539
"2531","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","Liver Genes",0.259122037610857
"2532","TCGA.4L.AA1F.01A.11R.A41O.07","Tumour","Easophagus Genes",0.148806340558726
"2533","TCGA.HI.7171.01A.12R.2118.07","Tumour","Full Gene List",-0.0354185054151606
"2534","TCGA.HI.7171.01A.12R.2118.07","Tumour","642 NPTR Genes",0.0445251456683993
"2535","TCGA.HI.7171.01A.12R.2118.07","Tumour","301 NPTR Genes",-0.0567494212264995
"2536","TCGA.HI.7171.01A.12R.2118.07","Tumour","30 NPTR GOI",-0.315877318232419
"2537","TCGA.HI.7171.01A.12R.2118.07","Tumour","Liver Genes",-0.0693421693322161
"2538","TCGA.HI.7171.01A.12R.2118.07","Tumour","Easophagus Genes",0.14255904729629
"2539","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","Full Gene List",-0.0494307603316003
"2540","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.152766047831006
"2541","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.23935163456724
"2542","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.439568188679424
"2543","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","Liver Genes",0.254548179033155
"2544","TCGA.J4.AATV.01A.11R.A41O.07","Tumour","Easophagus Genes",0.279866153732396
"2545","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","Full Gene List",-0.0936087809425424
"2546","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.272871966029108
"2547","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.275202278799703
"2548","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.559214904941345
"2549","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","Liver Genes",0.318728927046971
"2550","TCGA.KK.A8IB.01A.11R.A36G.07","Tumour","Easophagus Genes",0.237356119266821
"2551","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","Full Gene List",0.0124533037492878
"2552","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","642 NPTR Genes",-0.0554722342238693
"2553","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","301 NPTR Genes",-0.0915176619249562
"2554","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","30 NPTR GOI",-0.0936271960469397
"2555","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","Liver Genes",-0.0926927005151753
"2556","TCGA.TK.A8OK.01A.22R.A36G.07","Tumour","Easophagus Genes",-0.369187736045295
"2557","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","Full Gene List",-0.137172029972121
"2558","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.207165614451276
"2559","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.167208469336962
"2560","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.537459359611115
"2561","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","Liver Genes",0.120781786634133
"2562","TCGA.XA.A8JR.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.0973668612289769
"2563","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","Full Gene List",-0.0250700682969736
"2564","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","642 NPTR Genes",0.0078618258511225
"2565","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","301 NPTR Genes",-0.174809208016397
"2566","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","30 NPTR GOI",-0.304756189668188
"2567","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","Liver Genes",-0.18418671056714
"2568","TCGA.KK.A6E2.01A.11R.A311.07","Tumour","Easophagus Genes",-0.143449783174357
"2569","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","Full Gene List",0.063122726574716
"2570","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","642 NPTR Genes",-0.204906501985602
"2571","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","301 NPTR Genes",-0.21417475399123
"2572","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","30 NPTR GOI",-0.325845091515704
"2573","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","Liver Genes",-0.163851299996042
"2574","TCGA.YL.A8SJ.01B.11R.A37L.07","Tumour","Easophagus Genes",-0.27422778113279
"2575","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","Full Gene List",-0.120269818171073
"2576","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.207569146259943
"2577","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.163536747666552
"2578","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.356699881543065
"2579","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","Liver Genes",0.270719939725365
"2580","TCGA.XK.AAJP.01A.11R.A41O.07","Tumour","Easophagus Genes",-0.16125004152928
"2581","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","Full Gene List",-0.0730070959653037
"2582","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.162948490332396
"2583","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.172961526863354
"2584","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.254008393622092
"2585","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","Liver Genes",0.270764140039016
"2586","TCGA.KK.A8IH.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.096613870147289
"2587","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","Full Gene List",-0.0202517954338232
"2588","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.156141276099145
"2589","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","301 NPTR Genes",-0.00253121946038572
"2590","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.145449818382539
"2591","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","Liver Genes",0.032344492800819
"2592","TCGA.XK.AAIW.01A.11R.A41O.07","Tumour","Easophagus Genes",-0.147812360450389
"2593","TCGA.HC.8213.01A.11R.A29R.07","Tumour","Full Gene List",-0.149026788604162
"2594","TCGA.HC.8213.01A.11R.A29R.07","Tumour","642 NPTR Genes",0.265467790880561
"2595","TCGA.HC.8213.01A.11R.A29R.07","Tumour","301 NPTR Genes",0.165483959833337
"2596","TCGA.HC.8213.01A.11R.A29R.07","Tumour","30 NPTR GOI",0.235025076416488
"2597","TCGA.HC.8213.01A.11R.A29R.07","Tumour","Liver Genes",0.0677514740177947
"2598","TCGA.HC.8213.01A.11R.A29R.07","Tumour","Easophagus Genes",0.244156664560906
"2599","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","Full Gene List",-0.0547287206249586
"2600","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","642 NPTR Genes",0.114267412205307
"2601","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","301 NPTR Genes",-0.0242742755816036
"2602","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","30 NPTR GOI",-0.072608258128041
"2603","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","Liver Genes",0.0134904418520497
"2604","TCGA.YL.A8SP.01B.11R.A37L.07","Tumour","Easophagus Genes",-0.0818135899530742
"2605","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","Full Gene List",-0.147403291556804
"2606","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","642 NPTR Genes",0.279657390541616
"2607","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","301 NPTR Genes",-0.000740862171534865
"2608","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","30 NPTR GOI",-0.167402966235414
"2609","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","Liver Genes",-0.0481789661180641
"2610","TCGA.FC.A5OB.01A.11R.A29R.07","Tumour","Easophagus Genes",0.235858498074048
"2611","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","Full Gene List",-0.00567571140261636
"2612","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.190598358316021
"2613","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.086636138113108
"2614","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.143527235309029
"2615","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","Liver Genes",-0.0587962808479578
"2616","TCGA.HC.A9TH.01A.11R.A41O.07","Tumour","Easophagus Genes",0.233256581342031
"2617","TCGA.EJ.5542.01A.01R.1580.07","Tumour","Full Gene List",-0.031887499279076
"2618","TCGA.EJ.5542.01A.01R.1580.07","Tumour","642 NPTR Genes",-0.171468258715268
"2619","TCGA.EJ.5542.01A.01R.1580.07","Tumour","301 NPTR Genes",-0.266728138314911
"2620","TCGA.EJ.5542.01A.01R.1580.07","Tumour","30 NPTR GOI",-0.438874409748531
"2621","TCGA.EJ.5542.01A.01R.1580.07","Tumour","Liver Genes",-0.27092199015739
"2622","TCGA.EJ.5542.01A.01R.1580.07","Tumour","Easophagus Genes",-0.213382131010918
"2623","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","Full Gene List",0.054968105429742
"2624","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.132079612670199
"2625","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.206638019290618
"2626","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","30 NPTR GOI",0.436847319455516
"2627","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","Liver Genes",0.21142324445741
"2628","TCGA.XK.AAJT.01A.11R.A41O.07","Tumour","Easophagus Genes",0.108100478871789
"2629","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","Full Gene List",0.074826998430937
"2630","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","642 NPTR Genes",-0.115810304833417
"2631","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","301 NPTR Genes",-0.237135604954185
"2632","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","30 NPTR GOI",-0.159964374604167
"2633","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","Liver Genes",-0.199781970270097
"2634","TCGA.ZG.A9L2.01A.31R.A41O.07","Tumour","Easophagus Genes",-0.322829992313452
"2635","TCGA.EJ.5515.01A.01R.1580.07","Tumour","Full Gene List",-0.0870111364612992
"2636","TCGA.EJ.5515.01A.01R.1580.07","Tumour","642 NPTR Genes",-0.158931806882515
"2637","TCGA.EJ.5515.01A.01R.1580.07","Tumour","301 NPTR Genes",-0.250310410641241
"2638","TCGA.EJ.5515.01A.01R.1580.07","Tumour","30 NPTR GOI",-0.379108441074952
"2639","TCGA.EJ.5515.01A.01R.1580.07","Tumour","Liver Genes",-0.257513867086549
"2640","TCGA.EJ.5515.01A.01R.1580.07","Tumour","Easophagus Genes",-0.332372413953229
"2641","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","Full Gene List",0.03049328018523
"2642","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","642 NPTR Genes",-0.0293908701121797
"2643","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","301 NPTR Genes",-0.0263445308043082
"2644","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.387915864814439
"2645","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","Liver Genes",0.101681816380323
"2646","TCGA.YL.A8HO.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.209448140819511
"2647","TCGA.HC.8265.01A.11R.2263.07","Tumour","Full Gene List",-0.147535126680784
"2648","TCGA.HC.8265.01A.11R.2263.07","Tumour","642 NPTR Genes",0.246899156438849
"2649","TCGA.HC.8265.01A.11R.2263.07","Tumour","301 NPTR Genes",0.241553328101306
"2650","TCGA.HC.8265.01A.11R.2263.07","Tumour","30 NPTR GOI",0.337635936157165
"2651","TCGA.HC.8265.01A.11R.2263.07","Tumour","Liver Genes",0.286639972235588
"2652","TCGA.HC.8265.01A.11R.2263.07","Tumour","Easophagus Genes",0.0864473040510945
"2653","TCGA.CH.5745.01A.11R.1580.07","Tumour","Full Gene List",0.0343228419927486
"2654","TCGA.CH.5745.01A.11R.1580.07","Tumour","642 NPTR Genes",-0.0343699372235087
"2655","TCGA.CH.5745.01A.11R.1580.07","Tumour","301 NPTR Genes",-0.0730697049534041
"2656","TCGA.CH.5745.01A.11R.1580.07","Tumour","30 NPTR GOI",0.0939834807985295
"2657","TCGA.CH.5745.01A.11R.1580.07","Tumour","Liver Genes",-0.0679744786062532
"2658","TCGA.CH.5745.01A.11R.1580.07","Tumour","Easophagus Genes",-0.167040518601899
"2659","TCGA.CH.5789.01A.11R.1580.07","Tumour","Full Gene List",-0.0418734110303548
"2660","TCGA.CH.5789.01A.11R.1580.07","Tumour","642 NPTR Genes",-0.0455677468303133
"2661","TCGA.CH.5789.01A.11R.1580.07","Tumour","301 NPTR Genes",-0.057281300729949
"2662","TCGA.CH.5789.01A.11R.1580.07","Tumour","30 NPTR GOI",0.330758298559124
"2663","TCGA.CH.5789.01A.11R.1580.07","Tumour","Liver Genes",-0.0865656070978246
"2664","TCGA.CH.5789.01A.11R.1580.07","Tumour","Easophagus Genes",0.236251073759746
"2665","TCGA.CH.5754.01A.11R.1580.07","Tumour","Full Gene List",0.0376338626838656
"2666","TCGA.CH.5754.01A.11R.1580.07","Tumour","642 NPTR Genes",-0.00113009808478164
"2667","TCGA.CH.5754.01A.11R.1580.07","Tumour","301 NPTR Genes",-0.107944185374302
"2668","TCGA.CH.5754.01A.11R.1580.07","Tumour","30 NPTR GOI",0.22542205699782
"2669","TCGA.CH.5754.01A.11R.1580.07","Tumour","Liver Genes",-0.162321640404392
"2670","TCGA.CH.5754.01A.11R.1580.07","Tumour","Easophagus Genes",0.166100971851465
"2671","TCGA.EJ.7792.01A.11R.2118.07","Tumour","Full Gene List",0.044212109431802
"2672","TCGA.EJ.7792.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.205676425470796
"2673","TCGA.EJ.7792.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.229597245504031
"2674","TCGA.EJ.7792.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.0514988988850184
"2675","TCGA.EJ.7792.01A.11R.2118.07","Tumour","Liver Genes",-0.200996772348421
"2676","TCGA.EJ.7792.01A.11R.2118.07","Tumour","Easophagus Genes",-0.424279811074355
"2677","TCGA.HC.7747.01A.11R.2118.07","Tumour","Full Gene List",0.0518592970322279
"2678","TCGA.HC.7747.01A.11R.2118.07","Tumour","642 NPTR Genes",0.115393475853464
"2679","TCGA.HC.7747.01A.11R.2118.07","Tumour","301 NPTR Genes",0.0444082923049255
"2680","TCGA.HC.7747.01A.11R.2118.07","Tumour","30 NPTR GOI",0.442109351397344
"2681","TCGA.HC.7747.01A.11R.2118.07","Tumour","Liver Genes",-0.066004304026747
"2682","TCGA.HC.7747.01A.11R.2118.07","Tumour","Easophagus Genes",0.333422688811004
"2683","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","Full Gene List",-0.0900124339654544
"2684","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.202202704160659
"2685","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.218820377731849
"2686","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.442669991959329
"2687","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","Liver Genes",0.276303079941172
"2688","TCGA.V1.A8MF.01A.11R.A36G.07","Tumour","Easophagus Genes",0.224314687230754
"2689","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","Full Gene List",-0.0712950260382991
"2690","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","642 NPTR Genes",0.167518217509568
"2691","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","301 NPTR Genes",0.157810873145064
"2692","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","30 NPTR GOI",0.233824956518967
"2693","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","Liver Genes",0.0472942261700682
"2694","TCGA.EJ.A6RA.01A.11R.A33R.07","Tumour","Easophagus Genes",0.276594447663126
"2695","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","Full Gene List",-0.0616730796527442
"2696","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.236988884798202
"2697","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.240990671776223
"2698","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.534191566692669
"2699","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","Liver Genes",0.296307870087898
"2700","TCGA.KK.A8I9.01A.11R.A36G.07","Tumour","Easophagus Genes",0.294640943838979
"2701","TCGA.HC.7081.01A.11R.1965.07","Tumour","Full Gene List",0.0334472107611634
"2702","TCGA.HC.7081.01A.11R.1965.07","Tumour","642 NPTR Genes",0.161534835674788
"2703","TCGA.HC.7081.01A.11R.1965.07","Tumour","301 NPTR Genes",0.144134267182049
"2704","TCGA.HC.7081.01A.11R.1965.07","Tumour","30 NPTR GOI",-0.0819634940097715
"2705","TCGA.HC.7081.01A.11R.1965.07","Tumour","Liver Genes",0.175106956385036
"2706","TCGA.HC.7081.01A.11R.1965.07","Tumour","Easophagus Genes",-0.151921523802467
"2707","TCGA.EJ.7791.01A.11R.2118.07","Tumour","Full Gene List",0.0649210044247033
"2708","TCGA.EJ.7791.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.229514307154563
"2709","TCGA.EJ.7791.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.263364008691564
"2710","TCGA.EJ.7791.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.258668447380076
"2711","TCGA.EJ.7791.01A.11R.2118.07","Tumour","Liver Genes",-0.292180079762142
"2712","TCGA.EJ.7791.01A.11R.2118.07","Tumour","Easophagus Genes",-0.347298528395096
"2713","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","Full Gene List",-0.0296255814090645
"2714","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","642 NPTR Genes",0.107843949565823
"2715","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","301 NPTR Genes",0.016854883093109
"2716","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","30 NPTR GOI",-0.0114068397171637
"2717","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","Liver Genes",0.0712291866755735
"2718","TCGA.Y6.A9XI.01A.11R.A41O.07","Tumour","Easophagus Genes",0.0352023272296221
"2719","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","Full Gene List",-0.0878787452318364
"2720","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","642 NPTR Genes",0.12926045342637
"2721","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","301 NPTR Genes",-0.0135510863977456
"2722","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","30 NPTR GOI",0.164413182826584
"2723","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","Liver Genes",0.0100486502544821
"2724","TCGA.YL.A8S8.01A.11R.A37L.07","Tumour","Easophagus Genes",-0.120733402406646
"2725","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","Full Gene List",0.109224658319013
"2726","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","642 NPTR Genes",0.0484295557986735
"2727","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","301 NPTR Genes",0.110197600725929
"2728","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","30 NPTR GOI",0.278184791891863
"2729","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","Liver Genes",0.296265014412904
"2730","TCGA.J4.A6G3.01A.11R.A311.07","Tumour","Easophagus Genes",-0.0518293468154715
"2731","TCGA.HC.7744.01A.11R.2118.07","Tumour","Full Gene List",-0.0611840175093413
"2732","TCGA.HC.7744.01A.11R.2118.07","Tumour","642 NPTR Genes",0.151267450472486
"2733","TCGA.HC.7744.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.0533063424420943
"2734","TCGA.HC.7744.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.0936038907664205
"2735","TCGA.HC.7744.01A.11R.2118.07","Tumour","Liver Genes",-0.0979301702813872
"2736","TCGA.HC.7744.01A.11R.2118.07","Tumour","Easophagus Genes",0.0799651122198144
"2737","TCGA.EJ.7785.01A.11R.2118.07","Tumour","Full Gene List",0.0706002056868832
"2738","TCGA.EJ.7785.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.168342172768944
"2739","TCGA.EJ.7785.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.152747846429816
"2740","TCGA.EJ.7785.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.0207047824923425
"2741","TCGA.EJ.7785.01A.11R.2118.07","Tumour","Liver Genes",-0.0270621258340567
"2742","TCGA.EJ.7785.01A.11R.2118.07","Tumour","Easophagus Genes",-0.242813974465483
"2743","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","Full Gene List",-0.0935026971727024
"2744","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","642 NPTR Genes",0.1934364929898
"2745","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","301 NPTR Genes",0.200237155810801
"2746","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","30 NPTR GOI",0.416829734772093
"2747","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","Liver Genes",0.0593796968313362
"2748","TCGA.VN.A88Q.01A.11R.A352.07","Tumour","Easophagus Genes",0.521334205629833
"2749","TCGA.HC.7820.01A.11R.2118.07","Tumour","Full Gene List",-0.113294675145756
"2750","TCGA.HC.7820.01A.11R.2118.07","Tumour","642 NPTR Genes",-0.0269557900236601
"2751","TCGA.HC.7820.01A.11R.2118.07","Tumour","301 NPTR Genes",-0.0922787942787418
"2752","TCGA.HC.7820.01A.11R.2118.07","Tumour","30 NPTR GOI",-0.142924081063861
"2753","TCGA.HC.7820.01A.11R.2118.07","Tumour","Liver Genes",-0.0612462413137425
"2754","TCGA.HC.7820.01A.11R.2118.07","Tumour","Easophagus Genes",-0.318797874535031
"2755","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","Full Gene List",-0.106152108397874
"2756","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.23506051664112
"2757","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.147678645722549
"2758","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.146932531139291
"2759","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","Liver Genes",0.265355283581014
"2760","TCGA.YL.A8HM.01A.11R.A36G.07","Tumour","Easophagus Genes",-0.120518411503276
"2761","TCGA.EJ.5530.01A.01R.1580.07","Tumour","Full Gene List",-0.0796341976484209
"2762","TCGA.EJ.5530.01A.01R.1580.07","Tumour","642 NPTR Genes",-0.118478741982525
"2763","TCGA.EJ.5530.01A.01R.1580.07","Tumour","301 NPTR Genes",-0.245240938420852
"2764","TCGA.EJ.5530.01A.01R.1580.07","Tumour","30 NPTR GOI",-0.187943975580963
"2765","TCGA.EJ.5530.01A.01R.1580.07","Tumour","Liver Genes",-0.233692794981442
"2766","TCGA.EJ.5530.01A.01R.1580.07","Tumour","Easophagus Genes",-0.352598206986893
"2767","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","Full Gene List",-0.152973175969685
"2768","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","642 NPTR Genes",0.312756081862165
"2769","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","301 NPTR Genes",0.269634220022755
"2770","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","30 NPTR GOI",0.147127777156366
"2771","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","Liver Genes",0.319130367161921
"2772","TCGA.XQ.A8TA.01A.11R.A36G.07","Tumour","Easophagus Genes",0.210149505158992
"2773","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","Full Gene List",-0.172781474418949
"2774","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","642 NPTR Genes",0.383084115670338
"2775","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","301 NPTR Genes",0.309543833792037
"2776","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","30 NPTR GOI",0.417230494086509
"2777","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","Liver Genes",0.337183201409446
"2778","TCGA.XJ.A83G.01A.11R.A352.07","Tumour","Easophagus Genes",0.324558444242394
"2779","TCGA.HC.8259.01A.11R.2263.07","Tumour","Full Gene List",-0.131764830441713
"2780","TCGA.HC.8259.01A.11R.2263.07","Tumour","642 NPTR Genes",0.105123296833519
"2781","TCGA.HC.8259.01A.11R.2263.07","Tumour","301 NPTR Genes",-0.0188352820107367
"2782","TCGA.HC.8259.01A.11R.2263.07","Tumour","30 NPTR GOI",0.177366508354203
"2783","TCGA.HC.8259.01A.11R.2263.07","Tumour","Liver Genes",-0.0658597785191015
"2784","TCGA.HC.8259.01A.11R.2263.07","Tumour","Easophagus Genes",-0.230142164211354
"2785","TCGA.CH.5791.01A.11R.1580.07","Tumour","Full Gene List",-0.00463721071429896
"2786","TCGA.CH.5791.01A.11R.1580.07","Tumour","642 NPTR Genes",0.032980131335673
"2787","TCGA.CH.5791.01A.11R.1580.07","Tumour","301 NPTR Genes",-0.065248082536572
"2788","TCGA.CH.5791.01A.11R.1580.07","Tumour","30 NPTR GOI",-0.126299115017689
"2789","TCGA.CH.5791.01A.11R.1580.07","Tumour","Liver Genes",-0.196584338010623
"2790","TCGA.CH.5791.01A.11R.1580.07","Tumour","Easophagus Genes",0.268058308333608
"2791","TCGA.SU.A7E7.01A.22R.A33R.07","Tumour","Full Gene List",0.0937068558571366
"2792","TCGA.SU.A7E7.01A.22R.A33R.07","Tumour","642 NPTR Genes",-0.196675701225035
"2793","TCGA.SU.A7E7.01A.22R.A33R.07","Tumour","301 NPTR Genes",-0.182493898832748
